Refactoring Type	Source Entity	Target Class	Source/Target accessed members	Rate it!
Move Method	net.java.sip.communicator.impl.gui.main.chat.MetaContactChatSession::findChatTransportForResource(net.java.sip.communicator.service.protocol.ContactResource):net.java.sip.communicator.impl.gui.main.chat.ChatTransport	net.java.sip.communicator.service.protocol.ContactResource	1/2	
Move Method	net.java.sip.communicator.impl.gui.main.contactlist.contactsource.MetaContactListSource::startQuery(net.java.sip.communicator.service.gui.event.MetaContactQuery, java.util.regex.Pattern):void	net.java.sip.communicator.service.gui.event.MetaContactQuery	1/2	
Move Method	net.java.sip.communicator.impl.msghistory.MessageHistoryServiceImpl::convertHistoryRecordToMessageEvent(net.java.sip.communicator.service.history.records.HistoryRecord, net.java.sip.communicator.service.protocol.ChatRoom):java.util.EventObject	net.java.sip.communicator.service.history.records.HistoryRecord	1/2	
Move Method	net.java.sip.communicator.impl.protocol.irc.ChannelManager.ChatRoomListener::processBanChange(net.java.sip.communicator.impl.protocol.irc.ChatRoomMemberIrcImpl, net.java.sip.communicator.impl.protocol.irc.ModeParser.ModeEntry):void	net.java.sip.communicator.impl.protocol.irc.ModeParser.ModeEntry	1/2	
Move Method	net.java.sip.communicator.impl.protocol.irc.ChannelManager.ChatRoomListener::processLimitChange(net.java.sip.communicator.impl.protocol.irc.ChatRoomMemberIrcImpl, net.java.sip.communicator.impl.protocol.irc.ModeParser.ModeEntry):void	net.java.sip.communicator.impl.protocol.irc.ModeParser.ModeEntry	1/2	
Move Method	net.java.sip.communicator.impl.protocol.jabber.OperationSetVideoBridgeImpl::processColibriConferenceIQ(net.java.sip.communicator.impl.protocol.jabber.extensions.colibri.ColibriConferenceIQ):void	net.java.sip.communicator.impl.protocol.jabber.extensions.colibri.ColibriConferenceIQ	1/2	
Move Method	net.java.sip.communicator.impl.protocol.jabber.ServerStoredContactListJabberImpl::findContactGroup(net.java.sip.communicator.impl.protocol.jabber.ContactJabberImpl):net.java.sip.communicator.service.protocol.ContactGroup	net.java.sip.communicator.impl.protocol.jabber.RootContactGroupJabberImpl	1/2	
Move Method	net.java.sip.communicator.impl.protocol.jabber.ServerStoredContactListJabberImpl.ChangeListener::checkForRename(java.lang.String, net.java.sip.communicator.impl.protocol.jabber.ContactJabberImpl):void	net.java.sip.communicator.impl.protocol.jabber.ContactJabberImpl	1/2	
Move Method	net.java.sip.communicator.impl.protocol.jabber.UriHandlerJabberImpl::selectHandlingProvider(java.lang.String):net.java.sip.communicator.service.protocol.ProtocolProviderService	net.java.sip.communicator.service.protocol.ProtocolProviderFactory	1/2	
Move Method	net.java.sip.communicator.impl.protocol.sip.ClientCapabilities::addAllowEventsHeader(javax.sip.message.Message):void	net.java.sip.communicator.impl.protocol.sip.ProtocolProviderServiceSipImpl	1/2	
Move Method	net.java.sip.communicator.impl.protocol.sip.ClientCapabilities::disconnect():void	net.java.sip.communicator.impl.protocol.sip.ProtocolProviderServiceSipImpl	1/2	
Move Method	net.java.sip.communicator.impl.protocol.sip.EventPackageNotifier::createNotify(javax.sip.Dialog, net.java.sip.communicator.impl.protocol.sip.EventPackageNotifier.Subscription, java.lang.String, java.lang.String):javax.sip.ClientTransaction	net.java.sip.communicator.impl.protocol.sip.EventPackageNotifier.Subscription	1/2	
Move Method	net.java.sip.communicator.impl.protocol.sip.OperationSetBasicTelephonySipImpl::assertRegistered():void	net.java.sip.communicator.service.protocol.AbstractProtocolProviderService	1/2	
Move Method	net.java.sip.communicator.impl.protocol.sip.ProtocolProviderServiceSipImpl::sendInDialogRequest(javax.sip.SipProvider, javax.sip.message.Request, javax.sip.Dialog):void	net.java.sip.communicator.util.Logger	1/2	
Move Method	net.java.sip.communicator.impl.protocol.sip.SipMessageFactory::attachContactHeader(javax.sip.message.Message):javax.sip.message.Message	net.java.sip.communicator.impl.protocol.sip.ProtocolProviderServiceSipImpl	1/2	
Move Method	net.java.sip.communicator.impl.protocol.sip.SipMessageFactory::attachToTag(javax.sip.message.Response, javax.sip.Dialog):void	net.java.sip.communicator.util.Logger	1/2	
Move Method	net.java.sip.communicator.impl.protocol.sip.SipStackSharing::getServiceData(javax.sip.Transaction):net.java.sip.communicator.impl.protocol.sip.ProtocolProviderServiceSipImpl	net.java.sip.communicator.util.Logger	1/2	
Move Method	net.java.sip.communicator.impl.protocol.sip.UriHandlerSipImpl::selectHandlingProvider(java.lang.String):net.java.sip.communicator.service.protocol.ProtocolProviderService	net.java.sip.communicator.service.protocol.ProtocolProviderFactory	1/2	
Move Method	net.java.sip.communicator.impl.protocol.sip.security.SipSecurityManager::createAuthorizationHeader(java.lang.String, java.lang.String, java.lang.String, javax.sip.header.WWWAuthenticateHeader, net.java.sip.communicator.service.protocol.UserCredentials):javax.sip.header.AuthorizationHeader	net.java.sip.communicator.service.protocol.UserCredentials	1/2	
Move Method	net.java.sip.communicator.impl.protocol.sip.security.SipSecurityManager::createCcEntryWithStoredPassword(java.lang.String):net.java.sip.communicator.impl.protocol.sip.security.CredentialsCacheEntry	net.java.sip.communicator.service.protocol.AccountID	1/2	
Move Method	net.java.sip.communicator.plugin.demuxcontactsource.DemuxContactSource::isPreferredContactDetail(net.java.sip.communicator.service.contactsource.ContactDetail):boolean	net.java.sip.communicator.service.contactsource.ContactDetail	1/2	
Move Method	net.java.sip.communicator.plugin.spellcheck.LanguageMenuBar::createEnableCheckBox():javax.swing.JCheckBox	net.java.sip.communicator.plugin.spellcheck.SpellChecker	1/2	
Move Method	net.java.sip.communicator.plugin.whiteboard.gui.WhiteboardFrame::createWhiteboardShape(net.java.sip.communicator.service.protocol.whiteboardobjects.WhiteboardObject):net.java.sip.communicator.plugin.whiteboard.gui.whiteboardshapes.WhiteboardShape	net.java.sip.communicator.util.Logger	1/2	
Move Method	net.java.sip.communicator.service.protocol.ProtocolProviderFactory::storePassword(org.osgi.framework.BundleContext, net.java.sip.communicator.service.protocol.AccountID, java.lang.String):void	net.java.sip.communicator.service.protocol.AccountID	1/2	
Move Method	net.java.sip.communicator.slick.runner.ScTestRunner::doRun(junit.framework.Test, boolean):junit.framework.TestResult	net.java.sip.communicator.slick.runner.XmlFormatter	1/2	
Move Method	net.java.sip.communicator.util.account.LoginManager::addAccountsForProtocolProviderFactory(net.java.sip.communicator.service.protocol.ProtocolProviderFactory):void	net.java.sip.communicator.service.protocol.ProtocolProviderFactory	1/2	
Move Method	net.java.sip.communicator.util.launchutils.LaunchArgHandler::handleConcurrentInvocationRequestArgs(java.lang.String[]):void	net.java.sip.communicator.util.launchutils.ArgDelegator	1/2	
Move Method	net.java.sip.communicator.impl.protocol.sip.SipMessageFactory::createInviteRequest(javax.sip.address.Address):javax.sip.message.Request	net.java.sip.communicator.impl.protocol.sip.ProtocolProviderServiceSipImpl	2/7	
Move Method	net.java.sip.communicator.plugin.branding.WelcomeWindow::initRightsArea(net.java.sip.communicator.plugin.branding.StyledHTMLEditorPane):void	net.java.sip.communicator.plugin.branding.StyledHTMLEditorPane	2/7	
Move Method	net.java.sip.communicator.impl.gui.main.chat.history.HistoryWindow::createHistory(java.util.Collection<java.lang.Object>):javax.swing.text.html.HTMLDocument	net.java.sip.communicator.impl.gui.main.chat.ChatConversationPanel	2/5	
Move Method	net.java.sip.communicator.service.protocol.media.AbstractOperationSetTelephonyConferencing::conferenceInfoDocumentsMatch(net.java.sip.communicator.service.protocol.media.ConferenceInfoDocument, net.java.sip.communicator.service.protocol.media.ConferenceInfoDocument):boolean	net.java.sip.communicator.service.protocol.media.ConferenceInfoDocument	2/5	
Move Method	net.java.sip.communicator.impl.protocol.irc.ChannelManager.ChatRoomListener::processRoleChange(net.java.sip.communicator.impl.protocol.irc.ChatRoomMemberIrcImpl, net.java.sip.communicator.impl.protocol.irc.ModeParser.ModeEntry):void	net.java.sip.communicator.impl.protocol.irc.ChatRoomIrcImpl	2/4	
Move Method	net.java.sip.communicator.impl.protocol.jabber.ServerStoredContactListJabberImpl::fireContactRemoved(net.java.sip.communicator.service.protocol.ContactGroup, net.java.sip.communicator.impl.protocol.jabber.ContactJabberImpl):void	net.java.sip.communicator.util.Logger	2/4	
Move Method	net.java.sip.communicator.impl.protocol.sip.OperationSetPresenceSipImpl::createVolatileContact(java.lang.String, java.lang.String):net.java.sip.communicator.impl.protocol.sip.ContactSipImpl	net.java.sip.communicator.impl.protocol.sip.ServerStoredContactList	2/4	
Move Method	net.java.sip.communicator.impl.protocol.sip.OperationSetPresenceSipImpl::updateContactIcon(net.java.sip.communicator.impl.protocol.sip.ContactSipImpl, java.net.URI):void	net.java.sip.communicator.impl.protocol.sip.ContactSipImpl	2/4	
Move Method	net.java.sip.communicator.impl.protocol.sip.SipMessageFactory::createRegisterRequest(javax.sip.address.Address, int, javax.sip.header.CallIdHeader, long):javax.sip.message.Request	net.java.sip.communicator.impl.protocol.sip.ProtocolProviderServiceSipImpl	2/4	
Move Method	net.java.sip.communicator.impl.sysactivity.SystemActivityEventDispatcher::fireSystemActivityEvent(net.java.sip.communicator.service.sysactivity.event.SystemActivityEvent, net.java.sip.communicator.service.sysactivity.SystemActivityChangeListener):void	net.java.sip.communicator.util.Logger	2/4	
Move Method	net.java.sip.communicator.impl.gui.UIServiceImpl::firePluginEvent(net.java.sip.communicator.service.gui.PluginComponentFactory, int):void	net.java.sip.communicator.util.Logger	2/3	
Move Method	net.java.sip.communicator.impl.gui.main.chat.ChatPanel::appendChatMessage(net.java.sip.communicator.impl.gui.main.chat.ChatMessage):void	net.java.sip.communicator.impl.gui.main.chat.ChatConversationPanel	2/3	
Move Method	net.java.sip.communicator.impl.gui.main.chat.toolBars.MainToolBar::changeHistoryButtonsState(net.java.sip.communicator.impl.gui.main.chat.ChatPanel):void	net.java.sip.communicator.impl.gui.main.chat.ChatPanel	2/3	
Move Method	net.java.sip.communicator.impl.history.InteractiveHistoryReaderImpl::find(java.util.Date, java.util.Date, java.lang.String[], java.lang.String, boolean, int, net.java.sip.communicator.impl.history.HistoryQueryImpl):void	net.java.sip.communicator.impl.history.HistoryQueryImpl	2/3	
Move Method	net.java.sip.communicator.impl.muc.MUCServiceImpl::joinChatRoom(net.java.sip.communicator.service.protocol.ChatRoom, java.lang.String, byte[]):void	net.java.sip.communicator.impl.muc.ChatRoomListImpl	2/3	
Move Method	net.java.sip.communicator.impl.protocol.icq.ServerStoredContactListIcqImpl::moveContact(net.java.sip.communicator.impl.protocol.icq.ContactIcqImpl, net.java.sip.communicator.impl.protocol.icq.ContactGroupIcqImpl):void	net.java.sip.communicator.impl.protocol.icq.ContactIcqImpl	2/3	
Move Method	net.java.sip.communicator.impl.protocol.jabber.MobileIndicator::resourcesUpdated(net.java.sip.communicator.impl.protocol.jabber.ContactJabberImpl):void	net.java.sip.communicator.impl.protocol.jabber.ContactJabberImpl	2/3	
Move Method	net.java.sip.communicator.impl.protocol.jabber.OperationSetBasicInstantMessagingJabberImpl::createMailboxDescription(net.java.sip.communicator.impl.protocol.jabber.extensions.mailnotification.MailboxIQ):java.lang.String	net.java.sip.communicator.impl.protocol.jabber.extensions.mailnotification.MailboxIQ	2/3	
Move Method	net.java.sip.communicator.impl.protocol.sip.OperationSetBasicTelephonySipImpl::failServerTranForInsufficientSecurity(net.java.sip.communicator.service.protocol.media.MediaAwareCallPeer<?,?,?>, javax.sip.ServerTransaction):boolean	net.java.sip.communicator.impl.protocol.sip.ProtocolProviderServiceSipImpl	2/3	
Move Method	net.java.sip.communicator.impl.protocol.sip.OperationSetBasicTelephonySipImpl::processStrayInvite(javax.sip.ServerTransaction):void	net.java.sip.communicator.util.Logger	2/3	
Move Method	net.java.sip.communicator.impl.protocol.sip.security.SipSecurityManager::createCcEntryWithNewCredentials(java.lang.String, int):net.java.sip.communicator.impl.protocol.sip.security.CredentialsCacheEntry	net.java.sip.communicator.service.protocol.AccountID	2/3	
