org_dom4j_io_XMPPPacketReader.java/[CN]/XMPPPacketReader/[FE]/xppParser	org_jivesoftware_openfire_net_MXParser.java/[CN]/
org_jivesoftware_openfire_pep_PEPService.java/[CN]/PEPService/[FE]/collectionDefaultConfiguration	org_jivesoftware_openfire_pubsub_DefaultNodeConfiguration.java/[CN]/
org_jivesoftware_openfire_pep_PEPService.java/[CN]/PEPService/[FE]/adHocCommandManager	org_jivesoftware_openfire_commands_AdHocCommandManager.java/[CN]/
org_jivesoftware_openfire_pep_PEPService.java/[CN]/PEPService/[FE]/entityCapsManager	org_jivesoftware_openfire_entitycaps_EntityCapabilitiesManager.java/[CN]/
org_jivesoftware_openfire_pep_IQPEPOwnerHandler.java/[CN]/IQPEPOwnerHandler/[FE]/info	org_jivesoftware_openfire_IQHandlerInfo.java/[CN]/
org_jivesoftware_openfire_pep_IQPEPHandler.java/[CN]/IQPEPHandler/[FE]/info	org_jivesoftware_openfire_IQHandlerInfo.java/[CN]/
org_jivesoftware_openfire_pep_IQPEPHandler.java/[CN]/IQPEPHandler/[FE]/pepServiceManager	org_jivesoftware_openfire_pep_PEPServiceManager.java/[CN]/
org_jivesoftware_openfire_pep_PEPServiceManager.java/[CN]/PEPServiceManager/[FE]/pubSubEngine	org_jivesoftware_openfire_pubsub_PubSubEngine.java/[CN]/
org_jivesoftware_openfire_ldap_LdapManager.java/[CN]/LdapManager/[FE]/instance	org_jivesoftware_openfire_ldap_LdapManager.java/[CN]/
org_jivesoftware_openfire_ldap_LdapUserProvider.java/[CN]/LdapUserProvider/[FE]/manager	org_jivesoftware_openfire_ldap_LdapManager.java/[CN]/
org_jivesoftware_openfire_ldap_LdapGroupProvider.java/[CN]/LdapGroupProvider/[FE]/manager	org_jivesoftware_openfire_ldap_LdapManager.java/[CN]/
org_jivesoftware_openfire_ldap_LdapGroupProvider.java/[CN]/LdapGroupProvider/[FE]/userManager	org_jivesoftware_openfire_user_UserManager.java/[CN]/
org_jivesoftware_openfire_ldap_LdapAuthorizationMapping.java/[CN]/LdapAuthorizationMapping/[FE]/manager	org_jivesoftware_openfire_ldap_LdapManager.java/[CN]/
org_jivesoftware_openfire_ldap_LdapAuthorizationPolicy.java/[CN]/LdapAuthorizationPolicy/[FE]/manager	org_jivesoftware_openfire_ldap_LdapManager.java/[CN]/
org_jivesoftware_openfire_ldap_LdapVCardProvider.java/[CN]/LdapVCardProvider/[FE]/manager	org_jivesoftware_openfire_ldap_LdapManager.java/[CN]/
org_jivesoftware_openfire_ldap_LdapVCardProvider.java/[CN]/LdapVCardProvider/[FE]/template	org_jivesoftware_openfire_ldap_LdapVCardProvider.java/[CN]/
org_jivesoftware_openfire_ldap_LdapVCardProvider.java/[CN]/LdapVCardProvider/[FE]/defaultProvider	org_jivesoftware_openfire_vcard_DefaultVCardProvider.java/[CN]/
org_jivesoftware_openfire_ldap_LdapVCardProvider.java/[CN]/VCard/[FE]/template	org_jivesoftware_openfire_ldap_LdapVCardProvider.java/[CN]/
org_jivesoftware_openfire_ldap_LdapAuthProvider.java/[CN]/LdapAuthProvider/[FE]/manager	org_jivesoftware_openfire_ldap_LdapManager.java/[CN]/
org_jivesoftware_openfire_container_PluginServlet.java/[CN]/PluginServlet/[FE]/pluginManager	org_jivesoftware_openfire_container_PluginManager.java/[CN]/
org_jivesoftware_openfire_container_PluginCacheRegistry.java/[CN]/PluginCacheRegistry/[FE]/instance	org_jivesoftware_openfire_container_PluginCacheRegistry.java/[CN]/
org_jivesoftware_openfire_security_SecurityAuditManager.java/[CN]/SecurityAuditManagerContainer/[FE]/instance	org_jivesoftware_openfire_security_SecurityAuditManager.java/[CN]/
org_jivesoftware_openfire_audit_spi_AuditManagerImpl.java/[CN]/AuditManagerImpl/[FE]/interceptor	org_jivesoftware_openfire_audit_spi_AuditManagerImpl.java/[CN]/
org_jivesoftware_openfire_audit_spi_AuditorImpl.java/[CN]/AuditorImpl/[FE]/saveQueuedPacketsTask	org_jivesoftware_openfire_audit_spi_AuditorImpl.java/[CN]/
org_jivesoftware_openfire_audit_spi_AuditorImpl.java/[CN]/AuditorImpl/[FE]/dateFormat	org_jivesoftware_util_FastDateFormat.java/[CN]/
org_jivesoftware_openfire_audit_spi_AuditorImpl.java/[CN]/AuditorImpl/[FE]/auditFormat	org_jivesoftware_util_FastDateFormat.java/[CN]/
org_jivesoftware_openfire_audit_AuditStreamIDFactory.java/[CN]/AuditStreamIDFactory/[FE]/factory	org_jivesoftware_openfire_spi_BasicStreamIDFactory.java/[CN]/
org_jivesoftware_openfire_component_InternalComponentManager.java/[CN]/InternalComponentManager/[FE]/instance	org_jivesoftware_openfire_component_InternalComponentManager.java/[CN]/
org_jivesoftware_openfire_server_ServerDialback.java/[CN]/ServerDialback/[FE]/sessionManager	org_jivesoftware_openfire_SessionManager.java/[CN]/
org_jivesoftware_openfire_server_OutgoingServerSocketReader.java/[CN]/OutgoingServerSocketReader/[FE]/reader	org_dom4j_io_XMPPPacketReader.java/[CN]/
org_jivesoftware_openfire_server_OutgoingSessionPromise.java/[CN]/OutgoingSessionPromise/[FE]/instance	org_jivesoftware_openfire_server_OutgoingSessionPromise.java/[CN]/
org_jivesoftware_openfire_server_OutgoingSessionPromise.java/[CN]/PacketsProcessor/[FE]/promise	org_jivesoftware_openfire_server_OutgoingSessionPromise.java/[CN]/
org_jivesoftware_openfire_nio_OfflinePacketDeliverer.java/[CN]/OfflinePacketDeliverer/[FE]/messageStrategy	org_jivesoftware_openfire_OfflineMessageStrategy.java/[CN]/
org_jivesoftware_openfire_nio_XMPPCodecFactory.java/[CN]/XMPPCodecFactory/[FE]/encoder	org_jivesoftware_openfire_nio_XMPPEncoder.java/[CN]/
org_jivesoftware_openfire_nio_XMPPCodecFactory.java/[CN]/XMPPCodecFactory/[FE]/decoder	org_jivesoftware_openfire_nio_XMPPDecoder.java/[CN]/
org_jivesoftware_openfire_nio_NIOConnection.java/[CN]/NIOConnection/[FE]/configuration	org_jivesoftware_openfire_spi_ConnectionConfiguration.java/[CN]/
org_jivesoftware_openfire_nio_NIOConnection.java/[CN]/NIOConnection/[FE]/session	org_jivesoftware_openfire_session_LocalSession.java/[CN]/
org_jivesoftware_openfire_nio_ConnectionHandler.java/[CN]/ConnectionHandler/[FE]/configuration	org_jivesoftware_openfire_spi_ConnectionConfiguration.java/[CN]/
org_jivesoftware_openfire_entitycaps_EntityCapabilitiesManager.java/[CN]/EntityCapabilitiesManager/[FE]/instance	org_jivesoftware_openfire_entitycaps_EntityCapabilitiesManager.java/[CN]/
org_jivesoftware_openfire_user_UserNameManager.java/[CN]/UserNameManager/[FE]/server	org_jivesoftware_openfire_XMPPServer.java/[CN]/
org_jivesoftware_openfire_user_UserCollection.java/[CN]/UserIterator/[FE]/nextElement	org_jivesoftware_openfire_user_User.java/[CN]/
org_jivesoftware_openfire_user_UserManager.java/[CN]/UserManagerContainer/[FE]/instance	org_jivesoftware_openfire_user_UserManager.java/[CN]/
org_jivesoftware_openfire_mediaproxy_MediaProxyService.java/[CN]/MediaProxyService/[FE]/echo	org_jivesoftware_openfire_mediaproxy_Echo.java/[CN]/
org_jivesoftware_openfire_mediaproxy_MediaProxyService.java/[CN]/MediaProxyService/[FE]/sessionManager	org_jivesoftware_openfire_SessionManager.java/[CN]/
org_jivesoftware_openfire_mediaproxy_MediaProxyService.java/[CN]/MediaProxyService/[FE]/mediaProxy	org_jivesoftware_openfire_mediaproxy_MediaProxy.java/[CN]/
org_jivesoftware_openfire_mediaproxy_MediaProxySession.java/[CN]/MediaProxySession/[FE]/channelAtoB	org_jivesoftware_openfire_mediaproxy_Channel.java/[CN]/
org_jivesoftware_openfire_mediaproxy_MediaProxySession.java/[CN]/MediaProxySession/[FE]/channelAtoBControl	org_jivesoftware_openfire_mediaproxy_Channel.java/[CN]/
org_jivesoftware_openfire_mediaproxy_MediaProxySession.java/[CN]/MediaProxySession/[FE]/channelBtoA	org_jivesoftware_openfire_mediaproxy_Channel.java/[CN]/
org_jivesoftware_openfire_mediaproxy_MediaProxySession.java/[CN]/MediaProxySession/[FE]/channelBtoAControl	org_jivesoftware_openfire_mediaproxy_Channel.java/[CN]/
org_jivesoftware_openfire_interceptor_PacketCopier.java/[CN]/PacketCopier/[FE]/instance	org_jivesoftware_openfire_interceptor_PacketCopier.java/[CN]/
